content_cleaned,content_segmented,sentiment,sentiment_label,score,bank_name
"nhìn mặt vậy bảo không giống trong hình cd, ngân hàng tạo lập trình bị ngu à","nhìn mặt vậy bảo không giống trong hình_cd , ngân_hàng tạo_lập_trình bị ngu à",negative,0,1,Techcombank
"cập nhật app, đăng nhập lần đầu nhưng mà mãi không được, mạng thì vẫn khỏe","cập nhật_app , đăng_nhập lần đầu nhưng_mà mãi không được , mạng thì vẫn khỏe",negative,0,1,Techcombank
"tôi không biết nói như thế nào chứ, mạng rõ là khỏe nhưng mà vào ngân hàng thì không được","tôi không biết nói như_thế_nào chứ , mạng rõ là khỏe nhưng_mà vào ngân_hàng thì không được",negative,0,1,Techcombank
"đi ăn trưa không chuyển được tiền vì quá nhiều người dùng, quê cả cục luôn","đi ăn trưa không chuyển được tiền vì quá nhiều người dùng , quê cả cục luôn",negative,0,1,Techcombank
ang có chuyện cấp cần chuyển tiền mà cứ bảo trì không báo với,ang có chuyện cấp cần chuyển tiền mà cứ bảo_trì không báo với,negative,0,1,Techcombank
ra cái game sinh lời rinh lộc quần què đổi quà lúc nào cũng sold out,ra cái game_sinh lời rinh_lộc quần_què đổi quà lúc_nào cũng sold out,negative,0,1,Techcombank
"không thể cập nhật được ứng dụng, trong khi luôn có wifi và 5g","không_thể cập_nhật được ứng_dụng , trong khi luôn có wifi và 5 g",negative,0,1,Techcombank
giao diện khó dùng. tìm nửa ngày không thấy số thẻ ở chỗ nào,giao_diện khó dùng . tìm nửa ngày không thấy số thẻ ở chỗ nào,negative,0,1,Techcombank
ngân hàng gì mà sáng sớm tối khuya không vào đc.,ngân_hàng gì mà sáng sớm tối khuya không vào đc .,negative,0,1,Techcombank
"đang vay ngây hàng mãi cứ lỗi hoài, mãi không đóng lãi được","đang vay ngây_hàng mãi cứ lỗi hoài , mãi không đóng lãi được",negative,0,1,Techcombank
"lag quá, đăng nhập lúc nào cũng xoay mãi không vào được","lag quá , đăng_nhập lúc_nào cũng xoay mãi không vào được",negative,0,1,Techcombank
tự nhiên bắt đăng nhập mà làm theo không đăng nhập được quá tệ,tự_nhiên bắt đăng_nhập mà làm theo không đăng_nhập được quá tệ,negative,0,1,Techcombank
"lỗi không nhận mạng, vào rất chậm, khó chịu dô cùng","lỗi không nhận mạng , vào rất chậm , khó_chịu dô cùng",negative,0,1,Techcombank
thôi chịu. quên mình không lấy lại được .bỏ luôn,thôi chịu . quên mình không lấy lại được . bỏ luôn,negative,0,1,Techcombank
đã bật thông báo biến động số dư nhưng không nhận được thông báo biến động số dư,đã bật thông_báo biến_động số_dư nhưng không nhận được thông_báo biến_động số_dư,negative,0,1,Techcombank
hơn 1 tháng rồi vẫn không vào được ứng dụng,hơn 1 tháng rồi vẫn không vào được ứng_dụng,negative,0,1,Techcombank
ai bị lỗi không vào được ứng dụng phiên bản 3.1.32 không,ai bị lỗi không vào được ứng_dụng phiên_bản 3.1.32 không,negative,0,1,Techcombank
"hay lỗi , đúng stk mà tìm không ra","hay lỗi , đúng stk mà tìm không ra",negative,0,1,Techcombank
ứng dụng mở lên loading 15p chưa vô được,ứng_dụng mở lên loading 15 p chưa vô được,negative,0,1,Techcombank
quá tệ . đang xài tự nhiên văng,quá tệ . đang xài tự_nhiên văng,negative,0,1,Techcombank
bảo trì hết cả ngày rất khó chịu,bảo_trì hết cả ngày rất khó_chịu,negative,0,1,Techcombank
gọi điện quảng cáo vay phiền phức,gọi điện quảng_cáo vay phiền_phức,negative,0,1,Techcombank
họ chuyển tiền nhầm thì trả tiền cho họ đi,họ chuyển tiền nhầm thì trả tiền cho họ đi,negative,0,1,Techcombank
không vào được lag quá,không vào được lag quá,negative,0,1,Techcombank
lúc nào cũng lỗi.ngày nào cũng lỗi,lúc_nào cũng lỗi . ngày nào cũng lỗi,negative,0,1,Techcombank
tôi không mở được,tôi không mở được,negative,0,1,Techcombank
lag cdg với,lag cdg với,negative,0,1,Techcombank
cho vay đắt,cho vay đắt,negative,0,1,Techcombank
kém,kém,negative,0,1,Techcombank
"các ngân hàng khác đều có mục chia sẻ biến động số dư cho user khác rất tiện lợi, ứng dụng tech mãi không thấy tính năng này. thật bất tiện cho người quản lý nhiều user. mong sớm cập nhật để viết lại đánh giá","các ngân_hàng khác đều có mục chia_sẻ biến_động số_dư cho user khác rất tiện_lợi , ứng_dụng tech mãi không thấy tính_năng này . thật bất_tiện cho người_quản_lý nhiều user . mong sớm cập_nhật để viết lại đánh_giá",negative,0,1,Techcombank
"cái ứng dụng gì đâu, chạy chương trình sinh lời rinh lộc mà vào mở quà cái hộp quà lắc hoài không thấy mở, thoát khỏi thì mất lượt mở quà, ứng dụng lỗi kiểu vậy thì thôi đừng bày đặt tổ chức chương trình làm gì, vào ch play cập nhật rồi vẫn bị vậy, thôi dẹp lun đi, có tiền chạy chương trình mà không có tiền nâng cấp ứng dụng thì thôi đừng làm, chỉ làm cho khách hàng thấy bực thêm thui chứ zui ze gì dc!","cái ứng_dụng gì đâu , chạy chương_trình sinh lời rinh_lộc mà vào mở quà cái hộp quà lắc hoài không thấy mở , thoát khỏi thì mất lượt mở quà , ứng_dụng lỗi kiểu vậy_thì thôi đừng bày_đặt tổ_chức chương_trình làm gì , vào ch play cập_nhật rồi vẫn bị vậy , thôi dẹp lun đi , có tiền chạy chương_trình mà không có tiền nâng_cấp ứng_dụng thì thôi đừng làm , chỉ làm cho khách_hàng thấy bực thêm thui chứ zui ze gì dc !",negative,0,1,Techcombank
ứng dụng gì vay online mà có cái mã otp cũng không gữi. vậy để làm gì. vay trã làm như xin không bằng,ứng_dụng gì vay online mà có cái mã_otp cũng không gữi . vậy để làm gì . vay trã làm như xin không bằng,negative,0,1,Techcombank
"ngân hàng tự nhiên khóa tài khoản mà không có lý do chính đáng, chuyển qua ngân hàng khác cho nhanh","ngân_hàng tự_nhiên khóa tài_khoản mà không có lý_do chính_đáng , chuyển qua ngân_hàng khác cho nhanh",negative,0,1,Techcombank
cứ bắt gửi tin nhắn mà vào ứng dụng nhập otp quay như chong chóng hết thời gian.,cứ bắt gửi tin nhắn mà vào ứng_dụng nhập otp quay như chong_chóng hết thời_gian .,negative,0,1,Techcombank
"bảo trì lâu, không báo trước cho khách hàng. lỡ chuyễn tiền vào đành chịu trận.","bảo_trì lâu , không báo trước cho khách_hàng . lỡ chuyễn tiền vào đành chịu_trận .",negative,0,1,Techcombank
chừ phí thường niên gì không báo trước cho người ta . moi người không nên dùng ngân hàng này,chừ phí thường_niên gì không báo trước cho người ta . moi người không nên dùng ngân_hàng này,negative,0,1,Techcombank
mọi thứ đều ok chỉ có cái phí thường niên quá cao tận 150k năm là quá cao,mọi thứ đều ok chỉ có cái phí thường_niên quá cao tận 150 k năm là quá cao,negative,0,1,Techcombank
đăng ký tài khoản mà 3 ngày còn không gửi cái mã otp nào về đt,đăng_ký tài_khoản mà 3 ngày còn không gửi cái mã_otp nào về đt,negative,0,1,Techcombank
"ứng dụng tự dưng bị out ra, bắt đăng nhập lại. đăng nhập lại thì báo ứng dụng lỗi","ứng_dụng tự_dưng bị out ra , bắt đăng_nhập lại . đăng_nhập lại thì báo ứng_dụng lỗi",negative,0,1,Techcombank
"âm thầm trừ tiền khách hàng, không thông báo, lại còn trừ vào cuối tháng đúng lúc t không có tiền. xứng đáng âm như thế nào","âm_thầm trừ tiền khách_hàng , không thông_báo , lại còn trừ vào cuối tháng đúng lúc t không có tiền . xứng_đáng âm như_thế_nào",negative,0,1,Techcombank
"xoay 800 vòng không đăng nhập được, xoá đi cài lại vẫn vậy chả hiểu đội ngũ phát triển ứng dụng làm cái gì càng ngày càng cải lùi đổi ngân hàng khác cho nhẹ cái đầu","xoay 800 vòng không đăng_nhập được , xóa đi cài lại vẫn vậy chả hiểu đội_ngũ phát_triển ứng_dụng làm cái gì càng_ngày_càng cải_lùi đổi ngân_hàng khác cho nhẹ cái đầu",negative,0,1,Techcombank
bảo trì mà không thông báo trước,bảo_trì mà không thông_báo trước,negative,0,1,Techcombank
"khuôn mặt quét mãi không ăn, rồi gì mà quét mặt kp giống cd","khuôn_mặt quét mãi không ăn , rồi gì mà quét mặt kp giống cd",negative,0,1,Techcombank
cái bọn nhân viên cứ gọi làm phiền mở thẻ tín dụng bọn mất dạy,cái bọn nhân_viên cứ gọi làm_phiền mở thẻ_tín_dụng bọn mất dạy,negative,0,1,Techcombank
"đang yên lành bắt cập nhật, cập nhật 30p chưa xong má","đang yên_lành bắt cập_nhật , cập_nhật 30 p chưa xong má",negative,0,1,Techcombank
"ngân hàng hãm nhất t từng biết,nhân viên như giangho","ngân_hàng hãm nhất t từng biết , nhân_viên như giangho",negative,0,1,Techcombank
"5sao chắc toàn bọn nhân viên ngân hàng, áp thì mỗi lần cập nhật là lỗi, nhân viên tổng đài trong nước thì đỡ, nhân viên tổng đài chỉ nhánh hà nội thì t chỉ muốn chửi thôi","5 sao chắc toàn bọn nhân_viên ngân_hàng , áp thì mỗi lần cập_nhật là lỗi , nhân_viên tổng_đài trong nước thì đỡ , nhân_viên tổng_đài chỉ nhánh hà_nội thì t chỉ muốn chửi thôi",negative,0,1,Techcombank
"tệ, không vô game cả tuần nv không gq được","tệ , không vô_game cả tuần nv không gq được",negative,0,1,Techcombank
ngân hàng bị gì mà cứ bắt đăng nhập vô hoài mà vô không dx,ngân_hàng bị gì mà cứ bắt đăng_nhập vô hoài mà vô không dx,negative,0,1,Techcombank
ngân hàng gì như thế nào toàn không vào được với,ngân_hàng gì như_thế_nào toàn không vào được với,negative,0,1,Techcombank
"chuyển tiền từ tech qua mb bank. tech trừ tiền rồi, mà mb chả thấy tiền đâu. lại phải đợi chờ rồi đi làm tra soát, rách việc","chuyển tiền từ tech qua mb_bank . tech trừ tiền rồi , mà mb chả thấy tiền đâu . lại phải đợi_chờ rồi đi làm tra_soát , rách việc",negative,0,1,Techcombank
ứng dụng hay gặp tình trạng loading mãi không thực hiện giao dịch được. không phải vấn đề wifi vì các ứng dụng khác vẫn vô được bình thường,ứng_dụng hay gặp tình_trạng loading mãi không thực_hiện giao_dịch được . không phải vấn_đề wifi vì các ứng_dụng khác vẫn vô được bình_thường,negative,0,1,Techcombank
"thằng nào code cái event quay thú ngu như chó vậy? bấm vào load ra cái trang trắng tinh 2 tuần nay rồi, vậy đẻ ra cái chương trình này làm gì?","thằng nào code cái event quay thú_ngu như chó vậy ? bấm vào load ra cái trang trắng_tinh 2 tuần nay rồi , vậy đẻ ra cái chương_trình này làm gì ?",negative,0,1,Techcombank
thất vọng khi không được giúp lúc khó khăn nhất,thất_vọng khi không được giúp lúc khó_khăn nhất,negative,0,1,Techcombank
"ứng dụng ngân hàng dỏm thật sự, cái thanh tìm kiếm chức năng cũng không có. muốn kiếm số thẻ mãi cũng không ra. thẻ vật lý thì ẩn 3 số. ứng dụng cùi mía","ứng_dụng ngân_hàng dỏm thật_sự , cái thanh tìm_kiếm chức_năng cũng không có . muốn kiếm số thẻ mãi cũng không ra . thẻ vật_lý thì ẩn 3 số . ứng_dụng cùi mía",negative,0,1,Techcombank
lúc vào được lúc không cứ cập nhật lại bị lỗi,lúc vào được lúc không cứ cập_nhật lại bị lỗi,negative,0,1,Techcombank
"sale thường xuyên gọi điện câu kéo khách hàng dùng thẻ tín dụng,không tư vấn rõ ràng gây mất tiền oan cho khách khi không có như cầu sử dụng.rất thất vọng về cách làm việc của 1 ngân hàng lớn","sale thường_xuyên gọi điện câu kéo khách_hàng dùng thẻ_tín_dụng , không tư_vấn rõ_ràng gây mất tiền oan cho khách khi không có như cầu sử_dụng . rất thất_vọng về cách làm_việc của 1 ngân_hàng lớn",negative,0,1,Techcombank
bố 14 tuổi rồi không làm được,bố 14 tuổi rồi không làm được,negative,0,1,Techcombank
lưu lượng tăng cao không cho giao dịch ?? chất lượng gì đây,lưu_lượng tăng cao không cho giao_dịch ? ? chất_lượng gì đây,negative,0,1,Techcombank
"cái ngân hàng làm phiền khách số 1 vn. đã t không có như cầu mở tín dụng , mà mấy con bên techcombank lãnh binh thăng chỗ t mở thẻ cứ gọi làm phiền t suốt từ năm này qua tháng nọ. đã block từ điện thoại bàn lại nhảy qua di động gọi tiếp. chắc t rút hết tiền qua ngân hàng khác cho xong.","cái ngân_hàng làm_phiền khách số 1 vn . đã t không có như cầu mở tín_dụng , mà mấy con bên techcombank lãnh_binh thăng_chỗ t mở thẻ cứ gọi làm phiền_t suốt từ năm này qua tháng nọ . đã block từ điện_thoại bàn lại nhảy qua di_động gọi tiếp . chắc t rút hết tiền qua ngân_hàng khác cho_xong .",negative,0,1,Techcombank
"tối ngày bắt cập nhật, đang cần sử dụng, bắt cập nhật mới cho xài vậy như thế nào không tự động cập nhật luôn đi đúng phiền","tối_ngày bắt cập_nhật , đang cần sử_dụng , bắt cập_nhật mới cho xài vậy như_thế_nào không tự_động cập_nhật luôn đi đúng phiền",negative,0,1,Techcombank
ứng dụng lol đăng nhập không được,ứng_dụng lol đăng_nhập không được,negative,0,1,Techcombank
sinh lời rinh lộc bị zoom,sinh lời rinh_lộc bị zoom,negative,0,1,Techcombank
ra game lỗi. mở hộp không ra cũng mất lượt.,ra game lỗi . mở hộp không ra cũng mất lượt .,negative,0,1,Techcombank
tôi rất hài lòng về ngân hàng của bạn cám ơn các bạn,tôi rất hài_lòng về ngân_hàng của bạn cám_ơn các bạn,negative,0,1,Techcombank
bắt cập nhật nhiều nên ghét,bắt cập_nhật nhiều nên ghét,negative,0,1,Techcombank
cập nhật hoài,cập_nhật hoài,negative,0,1,Techcombank
bỏ hoàn hội viên lại rút hết casa thôi. game trúng thưởng giờ toàn lọc khách hàng cũ thua. không có khách hàng cũ như thế nào có tech bây giờ. nhường hết khách hàng mới chuyển qua sài bank khác,bỏ hoàn_hội_viên lại rút hết casa thôi . game trúng thưởng giờ toàn lọc khách_hàng cũ_thua . không có khách_hàng cũ như_thế_nào có tech bây_giờ . nhường hết khách_hàng mới chuyển qua sài_bank khác,negative,0,1,Techcombank
trước sài ok lắm . phí thường niên thì năm nào trừ năm đó vào ngày nhất định cho người ta biết xử lý khi không trừ 1 lần 3 năm . liên tiếp trog thág 12 . đầu tháng trừ 2 năm 2023 2024 h lại trừ tiếp 2025 . đến khi cần giao dịch mở ra lại không đủ . muốn đội quần với người ta . có tính năng nổi bật chất lượng thì sài còn sài mà bị quê bị đội quần thì mong ngân hàng sớm sập,trước sài ok lắm . phí thường_niên thì năm nào trừ năm đó vào ngày nhất_định cho người ta biết xử_lý khi không trừ 1 lần 3 năm . liên_tiếp trog thág 12 . đầu tháng trừ 2 năm 2023 2024 h lại trừ tiếp 2025 . đến khi cần giao_dịch mở ra lại không đủ . muốn đội quần với người ta . có tính_năng nổi_bật chất_lượng thì sài còn sài mà bị quê bị đội quần thì mong ngân_hàng sớm sập,negative,0,1,Techcombank
không nên dùng ngân hàng này lâu dài vì trừ rất nhiều khoản phí vô lí phí cao gấp chục lần ngân hàng khác,không nên dùng ngân_hàng này lâu_dài vì trừ rất nhiều khoản phí vô_lí_phí cao gấp chục lần ngân_hàng khác,negative,0,1,Techcombank
tệ hết chỗ nói. tự thoát bắt đăng nhập lại mà mãi không đc. quá bực mình,tệ hết chỗ nói . tự thoát bắt đăng_nhập lại mà mãi không đc . quá bực_mình,negative,0,1,Techcombank
"từ ngày hôm qua tới bây giờ không vào ứng dụng được cứ báo lỗi, đều để tiền trong đó mà giờ không vô được, nó tức khó chịu, giờ không biết phải làm như thế nào lunn","từ ngày hôm_qua tới bây_giờ không vào ứng_dụng được cứ báo lỗi , đều để tiền trong đó mà giờ không vô được , nó tức khó_chịu , giờ không biết phải làm như_thế_nào lunn",negative,0,1,Techcombank
"trải nghiệm ứng dụng cực kì tồi tệ trong thời gian gần đây liên tục lag, loading. , không vào được ứng dụng khi cần khi đang khẩn cấp cần nạp tiền vào ví vetc để qua trạm thu phí thì loading không vào được cực kì khó chịu. phải xoá đi tải lại app, nhưng cực kì thiếu sự linh động, bắt phải xoá thông báo tin nhắn thì mới cho đăng nhập vào ứng dụng mặc dù cài đặt lại trên cùng 1 thiết bị lại phải mất phí gửi tin nhắn xong lại phải vào ứng dụng bật lại thông báo, cực kì tồi","trải_nghiệm ứng_dụng cực_kì tồi_tệ trong thời_gian gần đây liên_tục lag , loading . , không vào được ứng_dụng khi cần khi đang khẩn_cấp cần nạp tiền vào ví_vetc để qua trạm thu phí thì loading không vào được cực_kì khó_chịu . phải xóa đi tải lại app , nhưng cực_kì thiếu sự linh_động , bắt phải xóa thông_báo tin_nhắn thì mới cho đăng_nhập vào ứng_dụng mặc_dù cài_đặt lại trên cùng 1 thiết_bị lại phải mất_phí gửi tin nhắn xong lại phải vào ứng_dụng bật lại thông_báo , cực_kì tồi",negative,0,1,Techcombank
"ứng dụng treo mấy hôm nay không vào đk, đi mua đồ xong không chuyển khoản được quê vl","ứng_dụng treo mấy hôm_nay không vào đk , đi mua đồ xong không chuyển_khoản được quê vl",negative,0,1,Techcombank
"không hiểu như thế nào đăng nhập cứ bị văng ra màn hình chính, vừa nhập otp là văng ra","không hiểu như_thế_nào đăng_nhập cứ bị văng ra màn_hình chính , vừa nhập otp là văng ra",negative,0,1,Techcombank
sài ứng dụng mà bực,sài ứng_dụng mà bực,negative,0,1,Techcombank
tạo cảm ơn mà khó vl,tạo cảm_ơn mà khó vl,negative,0,1,Techcombank
ngân hàng cho vay hàng tháng trả chậm thì vẫn tính lãi. giờ kêu trả chậm bắt tất toán. ngân hàng mà như dân ngoài chợ.,ngân_hàng cho vay hàng tháng trả_chậm thì vẫn tính lãi . giờ kêu trả_chậm bắt tất_toán . ngân_hàng mà như dân ngoài chợ .,negative,0,1,Techcombank
"nạp tiền trực tiếp tại quyền dịch dịch vụ xâm phạm đời tư quá nhiều, quét giữ cd trong quá trình thực hiện tầm 3 phút, quét khuôn mặt 2 lần trong quá trình nạp tiền.","nạp tiền trực_tiếp tại quyền dịch dịch_vụ xâm_phạm đời tư quá nhiều , quét giữ cd trong quá_trình thực_hiện tầm 3 phút , quét khuôn_mặt 2 lần trong quá_trình nạp tiền .",negative,0,2,Techcombank
không thông báo rõ ràng về mức phí thường niên 599k phải trả khi đăng kí thẻ tín dụng mỗi lần đăng nhập ứng dụng thì lâu mất thời gian để chuyển khoản,không thông_báo rõ_ràng về mức phí thường_niên 599 k phải trả khi đăng_kí thẻ_tín_dụng mỗi lần đăng_nhập ứng_dụng thì lâu mất thời_gian để chuyển khoản,negative,0,2,Techcombank
fix lổi đi không đăng nhập được cứ load miết thoy,fix lổi đi không đăng_nhập được cứ load miết thoy,negative,0,2,Techcombank
không vào được cứ xoay vòng.. chán,không vào được cứ xoay_vòng .. chán,negative,0,2,Techcombank
"trước thẻ tín dụng gửi otp qua tin nhắn siêu nhanh, giờ gửi qua ứng dụng ngân hàng lâu muốn xỉu. thanh toán vài đơn là mất cả 1 lúc lâu đợi mã. nên là đơn to thì thanh toán để tích điểm đơn bé nên chọn thanh toán nhận hàng sẽ nhanh hơn.","trước thẻ_tín_dụng gửi otp qua tin nhắn_siêu nhanh , giờ gửi qua ứng_dụng ngân_hàng lâu muốn xỉu . thanh_toán vài đơn là mất cả 1 lúc lâu đợi_mã . nên là đơn to thì thanh_toán để tích_điểm đơn bé nên chọn thanh_toán nhận hàng sẽ nhanh hơn .",negative,0,2,Techcombank
tôi rất thích teck vì sự nhanh gọn tiện lợi nhưng không hiểu như thế nào do lỗi hay gì mà bữa nay muốn chụp màn hình bill toàn bị out khỏi ứng dụng và không chụp được thật sự rất khó chịu,tôi rất thích teck vì sự nhanh gọn tiện_lợi nhưng không hiểu như_thế_nào do lỗi hay gì mà bữa_nay muốn chụp màn_hình bill toàn bị out khỏi ứng_dụng và không chụp được thật_sự rất khó_chịu,negative,0,2,Techcombank
"cải thiện giao diện đôi chút nhưng load vẫn cứ nặng nề, chuyển cảnh vẫn không mượt","cải_thiện giao_diện đôi_chút nhưng load vẫn cứ nặng_nề , chuyển_cảnh vẫn không mượt",negative,0,2,Techcombank
"ngân hàng bảo trì hoài, bảo trì mãi. mỗi lần rút tiền từ ví điện tử về là bị báo lỗi, bảo trì. tiền ra, tiền vào thì mãi lâu sau mới thông báo. ứng dụng ngân hàng tệ nhất tôi từng dùng.","ngân_hàng bảo_trì hoài , bảo_trì mãi . mỗi lần rút_tiền từ ví_điện_tử về là bị báo lỗi , bảo_trì . tiền ra , tiền vào thì mãi lâu sau mới thông_báo . ứng_dụng ngân_hàng tệ nhất tôi từng dùng .",negative,0,2,Techcombank
ngày 9 1 2026. vài tháng nay ứng dụng liên tục bị lỗi nhận vân tay trên điện thoại android galaxy a56.,ngày 9 1 2026 . vài tháng nay ứng_dụng liên_tục bị lỗi nhận vân tay_trên điện_thoại android galaxy a56 .,negative,0,2,Techcombank
"trải nghiệm rất tệ, tự nhiên không thể đăng nhập vào ứng dụng dù hôm qua vẫn vào bình thường. gọi điện hỗ trợ thì cskh thái độ, làm theo hướng dẫn vẫn không thể đăng nhập","trải_nghiệm rất tệ , tự_nhiên không_thể đăng_nhập vào ứng_dụng dù hôm_qua vẫn vào bình_thường . gọi điện hỗ_trợ thì cskh thái_độ , làm theo hướng_dẫn vẫn không_thể đăng_nhập",negative,0,2,Techcombank
các ứng dụng ngân hàng khác vào ào ào. mình bán hàng. mở ứng dụng tech để thanh toán. mới đầu ok. sau đó.. mở lên cứ quay vòng vòng 3 5p mới vào dc. rồi ai đợi mà ck.,các ứng_dụng ngân_hàng khác vào ào_ào . mình bán hàng . mở ứng_dụng tech để thanh_toán . mới đầu_ok . sau đó .. mở lên cứ quay_vòng vòng 3 5 p mới vào dc . rồi ai đợi mà ck .,negative,0,2,Techcombank
ứng dụng lỗi tùm lum 2 ngày rồi vẫn không đăng nhập được,ứng_dụng lỗi tùm_lum 2 ngày rồi vẫn không đăng_nhập được,negative,0,2,Techcombank
"ứng dụng không cho đăng nhập, xóa ứng dụng tải lại vẫn thế","ứng_dụng không cho đăng_nhập , xóa ứng_dụng tải lại vẫn thế",negative,0,2,Techcombank
tốt,tốt,negative,0,2,Techcombank
"mãi không cho đăng ký tài khoản mới, cd chụp nét thế mà cứ load xong để đó không hiểu vì sao.","mãi không cho đăng_ký tài_khoản mới , cd chụp nét thế mà cứ load xong để đó không hiểu vì sao .",negative,0,2,Techcombank
tối load không nổi .,tối load không nổi .,negative,0,2,Techcombank
"trải nghiệm tệ, ứng dụng không tối ưu khi đăng nhập hay văng mắc lỗi vặt nhiều. rất không hài lòng","trải nghiệm_tệ , ứng_dụng không tối_ưu khi đăng_nhập hay văng mắc lỗi vặt nhiều . rất không hài_lòng",negative,0,2,Techcombank
ủa như thế nào không đăng kí mở thẻ tín dụng trên ứng dụng được ta bị xoá tính năng đó rồi hả,ủa như_thế_nào không đăng_kí mở thẻ_tín_dụng trên ứng_dụng được ta bị xóa tính_năng đó rồi hả,negative,0,2,Techcombank
"hôm nay là ngày đầu tiên tôi mở tài khoản nhưng không hiểu như thế nào đã lập tài khoản mật khẩu xong rồi giờ đăng nhập lại chỉ còn bước chụp mặt, lúc ấn chụp mặt thì cứ hiện ừ xin lỗi something was wrong, xoá đi tải lại rồi vẫn thế","hôm_nay là ngày đầu_tiên tôi mở tài_khoản nhưng không hiểu như_thế_nào đã lập tài_khoản mật_khẩu xong rồi giờ đăng_nhập lại chỉ còn bước chụp mặt , lúc ấn chụp mặt thì cứ hiện_ừ xin_lỗi something was wrong , xóa đi tải lại rồi vẫn thế",negative,0,2,Techcombank
bắt đầu thấy ứng dụng xuống cấp rồi đó nhé load quài mà cứ xoay vòng vòng không vào được dù mới ck,bắt_đầu thấy ứng_dụng xuống_cấp rồi đó nhé load_quài mà cứ xoay vòng_vòng không vào được dù mới ck,negative,0,2,Techcombank
"như thế nào không vô được trong ứng dụng vậy , cứ xoay xoay như lỗi mạng , thật bất tiện","như_thế_nào không vô được trong ứng_dụng vậy , cứ xoay_xoay như lỗi_mạng , thật bất_tiện",negative,0,2,Techcombank
"hướng dẫn nhìu quá, tắt bớt đi được k? chuyển tiền mà bỏ qua hướng dẫn cũng bực mình","hướng_dẫn nhìu quá , tắt bớt đi được k ? chuyển tiền mà bỏ_qua hướng_dẫn cũng bực_mình",negative,0,2,Techcombank
mình không sử dụng được ứng dụng trên máy google pixel 9 android 16 . các dev fix giúp đi ah,mình không sử_dụng được ứng_dụng trên máy google pixel 9 android 16 . các dev fix giúp đi ah,negative,0,2,Techcombank
cứ lỗi đăng nhập hoài vậy,cứ lỗi đăng_nhập hoài vậy,negative,0,2,Techcombank
như thế nào mấy nay mạng bình thường mà ngân hàng đăng nhập được nhỉ..lỗi thì mong mau sữa chữa..còn mấy hôm thì chuyển tiền rồi nhưng họ không nhận được tiền tao phải nhờ người khác chuyển giùm cái vài tiền sau nó lại thông báo trừ số tiền đó..lỗi gì nhìu quá zảy,như_thế_nào mấy nay mạng bình_thường mà ngân_hàng đăng_nhập được nhỉ .. lỗi thì mong mau sữa chữa .. còn mấy hôm thì chuyển tiền rồi nhưng họ không nhận được tiền tao phải nhờ người khác chuyển giùm cái vài tiền sau nó lại thông_báo trừ số tiền đó .. lỗi gì nhìu quá zảy,negative,0,2,Techcombank
"tcb phải cải thiện thêm chuyển tiền nhanh và làm ứng dụng mượt nữa thì tốt. ứng dụng vào quá chậm cho với ngân hàng khác. nhiều khi xài ngân hàng khác nó mượt và nhanh nữa, chắc phải đổi bank mới được","tcb phải cải_thiện thêm chuyển tiền nhanh và làm ứng_dụng mượt nữa thì tốt . ứng_dụng vào quá chậm cho với ngân_hàng khác . nhiều khi xài ngân_hàng khác nó mượt và nhanh nữa , chắc phải đổi bank mới được",negative,0,2,Techcombank
"nên gộp luôn biến động số dư vào phần thông báo, để biết được cộng trừ tiền xong số dư còn bao nhiêu. bảo trì nhiều mà vẫn lag, đăng nhập và ck chờ rất lâu.","nên gộp luôn biến_động số_dư vào phần thông_báo , để biết được cộng_trừ tiền xong số_dư còn bao_nhiêu . bảo_trì nhiều mà vẫn lag , đăng_nhập và ck chờ rất lâu .",negative,0,2,Techcombank
được người của nh tới trường mở tk. sau hồi lâu thì thoát ra để nhập tên đăng nhập và mật khẩu trên đt mới mà để không đúng là như thế nào z. chả lẽ tên đăng nhập kop là số đt à nh,được người của nh tới trường mở tk . sau hồi lâu thì thoát ra để nhập tên đăng_nhập và mật_khẩu trên đt mới mà để không đúng là như_thế_nào z . chả_lẽ tên đăng_nhập kop là số đt à nh,negative,0,2,Techcombank
"vài tháng trở lại đây ứng dụng hoạt động khá chậm. giao dịch chuyển khoản hay đăng nhập cũng khá lâu mới vào được, bất kể dùng wifi hay 5g đều load rất lâu.","vài tháng trở_lại đây ứng_dụng hoạt_động khá chậm . giao_dịch chuyển_khoản hay đăng_nhập cũng khá lâu mới vào được , bất_kể dùng wifi hay 5 g đều load rất lâu .",negative,0,2,Techcombank
"giao dịch nhanh chóng, không nghĩ bị lỗi luôn á đi mua trà sữa thanh toán thì thông lỗi phải lấy ngân hàng khác thanh toán về nhà thấy thông báo trừ tiền","giao_dịch nhanh_chóng , không nghĩ bị lỗi luôn á_đi mua trà sữa thanh_toán thì thông lỗi phải lấy ngân_hàng khác thanh_toán về nhà thấy thông_báo trừ tiền",negative,0,2,Techcombank
thời gian đăng nhập ngắn.nếu có thể kéo dài thời gian đăng nhập thêm chút nữa thì tốt,thời_gian đăng_nhập ngắn . nếu có_thể kéo_dài thời_gian đăng_nhập thêm chút nữa thì tốt,negative,0,2,Techcombank
"dạo này vào ứng dụng load rất lâu, mong nhanh được khắc phục","dạo này vào ứng_dụng load rất lâu , mong nhanh được khắc_phục",negative,0,2,Techcombank
